ObservationDate,Country_Region,Province_State,Confirmed,Deaths,Recovered,Active
2020-07-23,Grenada,NA,23,0,23,0
2020-07-23,Guatemala,NA,42192,1632,28856,11704
2020-07-23,Guyana,NA,351,19,176,156
2020-07-23,Haiti,NA,7197,154,4236,2807
2020-07-23,Honduras,NA,36902,1011,4448,31443
2020-07-23,Jamaica,NA,821,10,711,100
2020-07-23,Nicaragua,NA,3439,108,2492,839
2020-07-23,Panama,NA,56817,1209,31828,23780
2020-07-23,Paraguay,NA,4113,36,2487,1590
2020-07-23,Saint Kitts and Nevis,NA,17,0,15,2
2020-07-23,Saint Lucia,NA,24,0,22,2
2020-07-23,Saint Vincent and the Grenadines,NA,52,0,37,15
2020-07-23,Suriname,NA,1234,23,774,437
2020-07-23,Trinidad and Tobago,NA,141,8,128,5
2020-07-23,Uruguay,NA,1141,34,940,167
2020-07-23,Venezuela,NA,13613,129,7752,5732
2020-07-23,Mexico,Aguascalientes,3620,224,2889,507
2020-07-23,Mexico,Baja California,12533,2445,9227,861
2020-07-23,Mexico,Baja California Sur,3482,124,2460,898
2020-07-23,Mexico,Campeche,3845,406,2915,524
2020-07-23,Mexico,Chiapas,5547,851,4491,205
2020-07-23,Mexico,Chihuahua,4635,822,3204,609
2020-07-23,Mexico,Ciudad de Mexico,66444,8529,50980,6935
2020-07-23,Mexico,Coahuila,10404,530,7373,2501
2020-07-23,Mexico,Colima,1316,161,667,488
2020-07-23,Mexico,Durango,3536,252,2541,743
2020-07-23,Mexico,Guanajuato,16270,814,12040,3416
2020-07-23,Mexico,Guerrero,9576,1279,7126,1171
2020-07-23,Mexico,Hidalgo,5898,936,4056,906
2020-07-23,Mexico,Jalisco,11473,1340,7970,2163
2020-07-23,Mexico,Mexico,48592,5979,37701,4912
2020-07-23,Mexico,Michoacan,8600,654,6891,1055
2020-07-23,Mexico,Morelos,3764,800,2674,290
2020-07-23,Mexico,Nayarit,3003,309,2101,593
2020-07-23,Mexico,Nuevo Leon,13720,820,8980,3920
2020-07-23,Mexico,Oaxaca,9337,839,7601,897
2020-07-23,Mexico,Puebla,17797,2116,13076,2605
2020-07-23,Mexico,Queretaro,3155,440,2282,433
2020-07-23,Mexico,Quintana Roo,6560,864,4504,1192
2020-07-23,Mexico,San Luis Potosi,6726,354,3908,2464
2020-07-23,Mexico,Sinaloa,11918,1970,9086,862
2020-07-23,Mexico,Sonora,15611,1621,12817,1173
2020-07-23,Mexico,Tabasco,18747,1739,14507,2501
2020-07-23,Mexico,Tamaulipas,12437,814,9179,2444
2020-07-23,Mexico,Tlaxcala,4036,577,2780,679
2020-07-23,Mexico,Veracruz,18065,2350,12561,3154
2020-07-23,Mexico,Yucatan,7964,763,5562,1639
2020-07-23,Mexico,Zacatecas,2101,186,1305,610
2020-07-16,Colombia,Unknown,0,0,0,0
2020-07-24,Brazil,Acre,18157,480,9858,7819
2020-07-24,Mexico,Aguascalientes,3692,231,2935,526
2020-07-24,Brazil,Alagoas,52529,1471,46392,4666
2020-07-24,Brazil,Amapa,34838,552,23296,10990
2020-07-24,Brazil,Amazonas,94219,3199,77890,13130
2020-07-24,Colombia,Amazonas,2479,101,2296,82
2020-07-24,Peru,Amazonas,4529,121,0,4408
2020-07-24,Peru,Ancash,10902,788,0,10114
2020-07-24,Colombia,Antioquia,21922,301,6011,15610
2020-07-24,Chile,Antofagasta,13807,310,12194,1303
2020-07-24,Peru,Apurimac,776,31,0,745
2020-07-24,Colombia,Arauca,174,1,106,67
2020-07-24,Chile,Araucania,3852,74,3577,201
2020-07-24,Peru,Arequipa,11703,649,0,11054
2020-07-24,Chile,Arica y Parinacota,3627,43,2671,913
2020-07-24,Chile,Atacama,2109,10,1659,440
2020-07-24,Colombia,Atlantico,47005,2332,29592,15081
2020-07-24,Peru,Ayacucho,3170,70,0,3100
2020-07-24,Chile,Aysen,70,1,59,10
2020-07-24,Brazil,Bahia,138358,3096,120862,14400
2020-07-24,Mexico,Baja California,12655,2469,9332,854
2020-07-24,Mexico,Baja California Sur,3586,136,2546,904
2020-07-24,Chile,Biobio,10165,103,8695,1367
2020-07-24,Colombia,Bolivar,16118,528,10947,4643
2020-07-24,Colombia,Boyaca,734,24,386,324
2020-07-24,Peru,Cajamarca,4785,179,0,4606
2020-07-24,Colombia,Caldas,583,7,258,318
2020-07-24,Peru,Callao,20333,998,0,19335
2020-07-24,Mexico,Campeche,4039,419,3110,510
2020-07-24,Colombia,Capital District,77889,2000,32222,43667
2020-07-24,Colombia,Caqueta,489,8,55,426
2020-07-24,Colombia,Casanare,202,4,96,102
2020-07-24,Colombia,Cauca,1416,43,539,834
2020-07-24,Brazil,Ceara,156242,7426,129221,19595
2020-07-24,Colombia,Cesar,2367,46,1259,1062
2020-07-24,Mexico,Chiapas,5588,859,4557,172
2020-07-24,Mexico,Chihuahua,4719,839,3287,593
2020-07-24,Colombia,Choco,2787,86,1749,952
2020-07-24,Mexico,Ciudad de Mexico,67597,8601,52257,6739
2020-07-24,Mexico,Coahuila,10690,548,7707,2435
2020-07-24,Mexico,Colima,1429,170,737,522
2020-07-24,Chile,Coquimbo,5360,60,4409,891
2020-07-24,Colombia,Cordoba,3458,404,895,2159
2020-07-24,Colombia,Cundinamarca,6825,161,3273,3391
2020-07-24,Peru,Cusco,3286,66,0,3220
2020-07-24,Brazil,Distrito Federal,90023,1244,74809,13970
2020-07-24,Mexico,Durango,3592,256,2614,722
2020-07-24,Brazil,Espirito Santo,74608,2373,54846,17389
2020-07-24,Brazil,Goias,50458,1332,44774,4352
2020-07-24,Colombia,Guainia,14,1,13,0
2020-07-24,Mexico,Guanajuato,16902,835,12600,3467
2020-07-24,Colombia,Guaviare,73,0,43,30
2020-07-24,Mexico,Guerrero,9719,1289,7260,1170
2020-07-24,Mexico,Hidalgo,5978,945,4080,953
2020-07-24,Peru,Huancavelica,1399,33,0,1366
2020-07-24,Peru,Huanuco,5390,182,0,5208
2020-07-24,Colombia,Huila,646,18,365,263
2020-07-24,Peru,Ica,10572,774,0,9798
2020-07-24,Mexico,Jalisco,11753,1361,8243,2149
2020-07-24,Peru,Junin,6511,360,0,6151
2020-07-24,Colombia,La Guajira,1696,98,658,940
2020-07-24,Peru,La Libertad,13897,1262,0,12635
2020-07-24,Peru,Lambayeque,16256,1201,0,15055
2020-07-24,Peru,Lima,200470,8413,0,192057
2020-07-24,Peru,Loreto,10515,542,0,9973
2020-07-24,Chile,Los Lagos,3129,33,2478,618
2020-07-24,Chile,Los Rios,859,13,766,80
2020-07-24,Peru,Madre de Dios,2838,96,0,2742
2020-07-24,Chile,Magallanes,1631,28,1539,64
2020-07-24,Colombia,Magdalena,4829,301,2241,2287
2020-07-24,Brazil,Maranhao,111488,2871,96851,11766
2020-07-24,Brazil,Mato Grosso,40755,1501,21745,17509
2020-07-24,Brazil,Mato Grosso do Sul,19671,281,12513,6877
2020-07-24,Chile,Maule,8312,136,7160,1016
2020-07-24,Colombia,Meta,2148,26,1430,692
2020-07-24,Chile,Metropolitana,250420,7241,234989,8190
2020-07-24,Mexico,Mexico,49086,6035,38413,4638
2020-07-24,Mexico,Michoacan,8665,659,6917,1089
2020-07-24,Brazil,Minas Gerais,102568,2315,76240,24013
2020-07-24,Peru,Moquegua,2287,54,0,2233
2020-07-24,Mexico,Morelos,3780,802,2701,277
2020-07-24,Colombia,Narino,6461,190,3558,2713
2020-07-24,Mexico,Nayarit,3075,325,2130,620
2020-07-24,Colombia,Norte de Santander,1388,54,355,979
2020-07-24,Chile,Nuble,3349,59,2953,337
2020-07-24,Mexico,Nuevo Leon,14358,877,9535,3946
2020-07-24,Chile,OHiggins,9979,201,8682,1096
2020-07-24,Mexico,Oaxaca,9514,847,7772,895
2020-07-24,Brazil,Para,144467,5646,131243,7578
2020-07-24,Brazil,Paraiba,73104,1653,28566,42885
2020-07-24,Brazil,Parana,62004,1598,24651,35755
2020-07-24,Peru,Pasco,1581,39,0,1542
2020-07-24,Brazil,Pernambuco,83240,6237,60360,16643
2020-07-24,Brazil,Piaui,43179,1215,42274,-310
2020-07-24,Peru,Piura,20206,1232,0,18974
2020-07-24,Mexico,Puebla,18019,2147,13601,2271
2020-07-24,Peru,Puno,1576,55,0,1521
2020-07-24,Colombia,Putumayo,495,22,22,451
2020-07-24,Mexico,Queretaro,3225,448,2356,421
2020-07-24,Colombia,Quindio,235,6,185,44
2020-07-24,Mexico,Quintana Roo,6800,883,4701,1216
2020-07-24,Brazil,Rio Grande do Norte,46056,1666,19192,25198
2020-07-24,Brazil,Rio Grande do Sul,54841,1494,46040,7307
2020-07-24,Brazil,Rio de Janeiro,151549,12654,129896,8999
2020-07-24,Colombia,Risaralda,1234,24,606,604
2020-07-24,Brazil,Rondonia,34080,801,21753,11526
2020-07-24,Brazil,Roraima,27932,465,8702,18765
2020-07-24,Colombia,San Andres y Providencia,33,0,27,6
2020-07-24,Mexico,San Luis Potosi,6986,376,3966,2644
2020-07-24,Peru,San Martin,7411,237,0,7174
2020-07-24,Brazil,Santa Catarina,62282,844,51332,10106
2020-07-24,Colombia,Santander,2403,59,861,1483
2020-07-24,Brazil,Sao Paulo,452007,21206,302176,128625
2020-07-24,Brazil,Sergipe,49397,1284,25527,22586
2020-07-24,Mexico,Sinaloa,12018,1991,9202,825
2020-07-24,Mexico,Sonora,16034,1685,13292,1057
2020-07-24,Colombia,Sucre,4974,302,1733,2939
2020-07-24,Mexico,Tabasco,19036,1779,14910,2347
2020-07-24,Peru,Tacna,2250,27,0,2223
2020-07-24,Mexico,Tamaulipas,12833,842,9533,2458
2020-07-24,Chile,Tarapaca,8079,150,7292,637
2020-07-24,Mexico,Tlaxcala,4110,584,2944,582
2020-07-24,Brazil,Tocantins,19423,334,12205,6884
2020-07-24,Colombia,Tolima,1985,38,1194,753
2020-07-24,Peru,Tumbes,3937,208,0,3729
2020-07-24,Peru,Ucayali,9381,226,0,9155
2020-07-24,Chile,Unknown,81,1,45,35
2020-07-24,Peru,Unknown,0,0,259423,-259423
2020-07-24,Colombia,Valle del Cauca,20416,789,10859,8768
2020-07-24,Chile,Valparaiso,16475,451,14528,1496
2020-07-24,Colombia,Vaupes,61,1,29,31
2020-07-24,Mexico,Veracruz,18463,2432,12999,3032
2020-07-24,Colombia,Vichada,2,0,1,1
2020-07-24,Mexico,Yucatan,8145,780,5779,1586
2020-07-24,Mexico,Zacatecas,2199,195,1366,638
2020-07-24,Antigua and Barbuda,NA,82,3,60,19
2020-07-24,Argentina,NA,153520,2807,65447,85266
2020-07-24,Bahamas,NA,316,11,91,214
2020-07-24,Barbados,NA,108,7,94,7
2020-07-24,Belize,NA,48,2,26,20
2020-07-24,Bolivia,NA,66456,2473,20614,43369
2020-07-24,Costa Rica,NA,13669,87,3505,10077
2020-07-24,Cuba,NA,2469,87,2341,41
2020-07-24,Dominica,NA,18,0,18,0
2020-07-24,Dominican Republic,NA,59077,1036,27625,30416
2020-07-24,Ecuador,NA,79049,5468,34544,39037
2020-07-24,El Salvador,NA,13792,379,7415,5998
2020-07-24,Grenada,NA,23,0,23,0
2020-07-24,Guatemala,NA,43283,1669,30150,11464
2020-07-24,Guyana,NA,352,20,178,154
2020-07-24,Haiti,NA,7260,156,4236,2868
2020-07-24,Honduras,NA,37559,1061,4607,31891
2020-07-24,Jamaica,NA,831,10,711,110
2020-07-24,Nicaragua,NA,3439,108,2492,839
2020-07-24,Panama,NA,57993,1250,32704,24039
2020-07-24,Paraguay,NA,4224,38,2596,1590
2020-07-24,Saint Kitts and Nevis,NA,17,0,15,2
2020-07-24,Saint Lucia,NA,24,0,22,2
2020-07-24,Saint Vincent and the Grenadines,NA,52,0,39,13
2020-07-24,Suriname,NA,1305,23,804,478
2020-07-24,Trinidad and Tobago,NA,142,8,128,6
2020-07-24,Uruguay,NA,1166,34,946,186
2020-07-24,Venezuela,NA,14263,134,8127,6002
2020-07-16,Colombia,Unknown,0,0,0,0
2020-07-25,Brazil,Acre,18657,483,9858,8316
2020-07-25,Mexico,Aguascalientes,3763,231,2993,539
2020-07-25,Brazil,Alagoas,54730,1486,47557,5687
2020-07-25,Brazil,Amapa,35162,554,23641,10967
2020-07-25,Brazil,Amazonas,96094,3210,80217,12667
2020-07-25,Colombia,Amazonas,2497,101,2301,95
2020-07-25,Peru,Amazonas,4529,121,0,4408
2020-07-25,Peru,Ancash,10902,788,0,10114
2020-07-25,Colombia,Antioquia,23035,321,6428,16286
2020-07-25,Chile,Antofagasta,13939,316,12372,1251
2020-07-25,Peru,Apurimac,776,31,0,745
2020-07-25,Colombia,Arauca,181,1,121,59
2020-07-25,Chile,Araucania,3878,76,3593,209
2020-07-25,Peru,Arequipa,11703,649,0,11054
2020-07-25,Chile,Arica y Parinacota,3727,46,2791,890
2020-07-25,Chile,Atacama,2183,10,1707,466
2020-07-25,Colombia,Atlantico,47573,2360,31473,13740
2020-07-25,Peru,Ayacucho,3170,70,0,3100
2020-07-25,Chile,Aysen,72,1,61,10
2020-07-25,Brazil,Bahia,146399,3140,128739,14520
2020-07-25,Mexico,Baja California,12822,2469,9473,880
2020-07-25,Mexico,Baja California Sur,3637,136,2588,913
2020-07-25,Chile,Biobio,10371,104,8826,1441
2020-07-25,Colombia,Bolivar,16286,533,11351,4402
2020-07-25,Colombia,Boyaca,759,25,394,340
2020-07-25,Peru,Cajamarca,4785,179,0,4606
2020-07-25,Colombia,Caldas,651,9,265,377
2020-07-25,Peru,Callao,20333,998,0,19335
2020-07-25,Mexico,Campeche,4159,419,3248,492
2020-07-25,Colombia,Capital District,81180,2115,33753,45312
2020-07-25,Colombia,Caqueta,542,8,69,465
2020-07-25,Colombia,Casanare,213,4,98,111
2020-07-25,Colombia,Cauca,1501,44,571,886
2020-07-25,Brazil,Ceara,161597,7476,133694,20427
2020-07-25,Colombia,Cesar,2447,49,1297,1101
2020-07-25,Mexico,Chiapas,5613,859,4561,193
2020-07-25,Mexico,Chihuahua,4831,839,3402,590
2020-07-25,Colombia,Choco,2802,89,1800,913
2020-07-25,Mexico,Ciudad de Mexico,68220,8601,52511,7108
2020-07-25,Mexico,Coahuila,10957,548,7809,2600
2020-07-25,Mexico,Colima,1525,170,801,554
2020-07-25,Chile,Coquimbo,5522,62,4536,924
2020-07-25,Colombia,Cordoba,3593,438,1044,2111
2020-07-25,Colombia,Cundinamarca,6928,161,3419,3348
2020-07-25,Peru,Cusco,3286,66,0,3220
2020-07-25,Brazil,Distrito Federal,94187,1275,79181,13731
2020-07-25,Mexico,Durango,3695,256,2729,710
2020-07-25,Brazil,Espirito Santo,76598,2386,57598,16614
2020-07-25,Brazil,Goias,54801,1378,49001,4422
2020-07-25,Colombia,Guainia,14,1,13,0
2020-07-25,Mexico,Guanajuato,17543,835,13107,3601
2020-07-25,Colombia,Guaviare,77,0,43,34
2020-07-25,Mexico,Guerrero,9880,1289,7322,1269
2020-07-25,Mexico,Hidalgo,6114,945,4191,978
2020-07-25,Peru,Huancavelica,1399,33,0,1366
2020-07-25,Peru,Huanuco,5390,182,0,5208
2020-07-25,Colombia,Huila,673,18,367,288
2020-07-25,Peru,Ica,10572,774,0,9798
2020-07-25,Mexico,Jalisco,11904,1361,8474,2069
2020-07-25,Peru,Junin,6511,360,0,6151
2020-07-25,Colombia,La Guajira,1757,103,721,933
2020-07-25,Peru,La Libertad,13897,1262,0,12635
2020-07-25,Peru,Lambayeque,16256,1201,0,15055
2020-07-25,Peru,Lima,200470,8413,0,192057
2020-07-25,Peru,Loreto,10515,542,0,9973
2020-07-25,Chile,Los Lagos,3261,33,2578,650
2020-07-25,Chile,Los Rios,867,13,774,80
2020-07-25,Peru,Madre de Dios,2838,96,0,2742
2020-07-25,Chile,Magallanes,1634,28,1544,62
2020-07-25,Colombia,Magdalena,4927,311,2428,2188
2020-07-25,Brazil,Maranhao,113563,2898,101177,9488
2020-07-25,Brazil,Mato Grosso,42935,1566,24455,16914
2020-07-25,Brazil,Mato Grosso do Sul,21015,292,14899,5824
2020-07-25,Chile,Maule,8452,145,7275,1032
2020-07-25,Colombia,Meta,2256,27,1468,761
2020-07-25,Chile,Metropolitana,251317,7303,236152,7862
2020-07-25,Mexico,Mexico,49557,6035,38712,4810
2020-07-25,Mexico,Michoacan,8867,659,7138,1070
2020-07-25,Brazil,Minas Gerais,110093,2404,82447,25242
2020-07-25,Peru,Moquegua,2287,54,0,2233
2020-07-25,Mexico,Morelos,3832,802,2736,294
2020-07-25,Colombia,Narino,6610,197,3623,2790
2020-07-25,Mexico,Nayarit,3141,325,2173,643
2020-07-25,Colombia,Norte de Santander,1515,59,377,1079
2020-07-25,Chile,Nuble,3370,60,3003,307
2020-07-25,Mexico,Nuevo Leon,14646,877,9740,4029
2020-07-25,Chile,OHiggins,10083,209,8817,1057
2020-07-25,Mexico,Oaxaca,9655,847,7891,917
2020-07-25,Brazil,Para,147923,5689,133691,8543
2020-07-25,Brazil,Paraiba,75723,1675,29628,44420
2020-07-25,Brazil,Parana,65593,1653,29696,34244
2020-07-25,Peru,Pasco,1581,39,0,1542
2020-07-25,Brazil,Pernambuco,86752,6299,61995,18458
2020-07-25,Brazil,Piaui,45389,1228,44012,149
2020-07-25,Peru,Piura,20206,1232,0,18974
2020-07-25,Mexico,Puebla,18420,2147,13931,2342
2020-07-25,Peru,Puno,1576,55,0,1521
2020-07-25,Colombia,Putumayo,532,22,24,486
2020-07-25,Mexico,Queretaro,3272,448,2397,427
2020-07-25,Colombia,Quindio,245,6,189,50
2020-07-25,Mexico,Quintana Roo,7021,883,4893,1245
2020-07-25,Brazil,Rio Grande do Norte,46926,1672,22901,22353
2020-07-25,Brazil,Rio Grande do Sul,59118,1554,49567,7997
2020-07-25,Brazil,Rio de Janeiro,156293,12808,133831,9654
2020-07-25,Colombia,Risaralda,1298,25,621,652
2020-07-25,Brazil,Rondonia,35573,810,22910,11853
2020-07-25,Brazil,Roraima,29394,473,8782,20139
2020-07-25,Colombia,San Andres y Providencia,33,0,27,6
2020-07-25,Mexico,San Luis Potosi,7279,376,4024,2879
2020-07-25,Peru,San Martin,7411,237,0,7174
2020-07-25,Brazil,Santa Catarina,67333,880,56117,10336
2020-07-25,Colombia,Santander,2564,64,901,1599
2020-07-25,Brazil,Sao Paulo,479481,21517,319848,138116
2020-07-25,Brazil,Sergipe,52264,1303,26836,24125
2020-07-25,Mexico,Sinaloa,12170,1991,9360,819
2020-07-25,Mexico,Sonora,16365,1685,13615,1065
2020-07-25,Colombia,Sucre,5119,327,1972,2820
2020-07-25,Mexico,Tabasco,19335,1779,15133,2423
2020-07-25,Peru,Tacna,2250,27,0,2223
2020-07-25,Mexico,Tamaulipas,13250,842,10228,2180
2020-07-25,Chile,Tarapaca,8147,153,7357,637
2020-07-25,Mexico,Tlaxcala,4185,584,3028,573
2020-07-25,Brazil,Tocantins,20920,340,13081,7499
2020-07-25,Colombia,Tolima,2049,38,1224,787
2020-07-25,Peru,Tumbes,3937,208,0,3729
2020-07-25,Peru,Ucayali,9381,226,0,9155
2020-07-25,Chile,Unknown,45,1,45,NA
2020-07-25,Peru,Unknown,0,0,259423,-259423
2020-07-25,Colombia,Valle del Cauca,20875,812,11243,8820
2020-07-25,Chile,Valparaiso,16724,460,14738,1526
2020-07-25,Colombia,Vaupes,61,1,41,19
2020-07-25,Mexico,Veracruz,18687,2432,13213,3042
2020-07-25,Colombia,Vichada,2,0,1,1
2020-07-25,Mexico,Yucatan,8406,780,5969,1657
2020-07-25,Mexico,Zacatecas,2285,195,1429,661
2020-07-25,Antigua and Barbuda,NA,82,3,60,19
2020-07-25,Argentina,NA,158334,2893,68022,87419
2020-07-25,Bahamas,NA,326,11,91,224
2020-07-25,Barbados,NA,108,7,94,7
2020-07-25,Belize,NA,48,2,26,20
2020-07-25,Bolivia,NA,68281,2535,20951,44795
2020-07-25,Costa Rica,NA,14600,98,3640,10862
2020-07-25,Cuba,NA,2478,87,2345,46
2020-07-25,Dominica,NA,18,0,18,0
2020-07-25,Dominican Republic,NA,60896,1055,27980,31861
2020-07-25,Ecuador,NA,80036,5507,34544,39985
2020-07-25,El Salvador,NA,14221,390,7549,6282
2020-07-25,Grenada,NA,23,0,23,0
2020-07-25,Guatemala,NA,44492,1699,31045,11748
2020-07-25,Guyana,NA,360,20,180,160
2020-07-25,Haiti,NA,7297,157,4365,2775
2020-07-25,Honduras,NA,38438,1098,4713,32627
2020-07-25,Jamaica,NA,837,10,711,116
2020-07-25,Nicaragua,NA,3439,108,2492,839
2020-07-25,Panama,NA,58864,1275,33428,24161
2020-07-25,Paraguay,NA,4328,40,2679,1609
2020-07-25,Saint Kitts and Nevis,NA,17,0,15,2
2020-07-25,Saint Lucia,NA,24,0,22,2
2020-07-25,Saint Vincent and the Grenadines,NA,52,0,39,13
2020-07-25,Suriname,NA,1381,23,853,505
2020-07-25,Trinidad and Tobago,NA,147,8,128,11
2020-07-25,Uruguay,NA,1174,34,947,193
2020-07-25,Venezuela,NA,14929,138,8795,5996
2020-07-16,Colombia,Unknown,0,0,0,0
2020-07-26,Brazil,Acre,18745,486,10681,7578
2020-07-26,Mexico,Aguascalientes,3777,243,3059,475
2020-07-26,Brazil,Alagoas,55376,1500,47893,5983
2020-07-26,Brazil,Amapa,35220,554,23661,11005
2020-07-26,Brazil,Amazonas,96463,3217,80798,12448
2020-07-26,Colombia,Amazonas,2497,101,2301,95
2020-07-26,Peru,Amazonas,4529,121,0,4408
2020-07-26,Peru,Ancash,10902,788,0,10114
2020-07-26,Colombia,Antioquia,23035,321,6428,16286
2020-07-26,Chile,Antofagasta,14093,328,12517,1248
2020-07-26,Peru,Apurimac,776,31,0,745
2020-07-26,Colombia,Arauca,181,1,121,59
2020-07-26,Chile,Araucania,3902,77,3612,213
2020-07-26,Peru,Arequipa,11703,649,0,11054
2020-07-26,Chile,Arica y Parinacota,3862,47,2879,936
2020-07-26,Chile,Atacama,2339,12,1749,578
2020-07-26,Colombia,Atlantico,47573,2360,31473,13740
2020-07-26,Peru,Ayacucho,3170,70,0,3100
2020-07-26,Chile,Aysen,72,1,62,9
2020-07-26,Brazil,Bahia,148179,3182,131209,13788
2020-07-26,Mexico,Baja California,12934,2515,9577,842
2020-07-26,Mexico,Baja California Sur,3768,147,2728,893
2020-07-26,Chile,Biobio,10553,105,8941,1507
2020-07-26,Colombia,Bolivar,16286,533,11351,4402
2020-07-26,Colombia,Boyaca,759,25,394,340
2020-07-26,Peru,Cajamarca,4785,179,0,4606
2020-07-26,Colombia,Caldas,651,9,265,377
2020-07-26,Peru,Callao,20333,998,0,19335
2020-07-26,Mexico,Campeche,4248,436,3336,476
2020-07-26,Colombia,Capital District,81180,2115,33753,45312
2020-07-26,Colombia,Caqueta,542,8,69,465
2020-07-26,Colombia,Casanare,213,4,98,111
2020-07-26,Colombia,Cauca,1501,44,571,886
2020-07-26,Brazil,Ceara,162085,7493,135122,19470
2020-07-26,Colombia,Cesar,2447,49,1297,1101
2020-07-26,Mexico,Chiapas,5646,867,4602,177
2020-07-26,Mexico,Chihuahua,4858,850,3485,523
2020-07-26,Colombia,Choco,2802,89,1800,913
2020-07-26,Mexico,Ciudad de Mexico,68903,8693,53227,6983
2020-07-26,Mexico,Coahuila,11328,573,8307,2448
2020-07-26,Mexico,Colima,1572,181,832,559
2020-07-26,Chile,Coquimbo,5685,62,4639,984
2020-07-26,Colombia,Cordoba,3593,438,1044,2111
2020-07-26,Colombia,Cundinamarca,6928,161,3419,3348
2020-07-26,Peru,Cusco,3286,66,0,3220
2020-07-26,Brazil,Distrito Federal,96332,1308,80841,14183
2020-07-26,Mexico,Durango,3778,264,2844,670
2020-07-26,Brazil,Espirito Santo,77200,2411,58019,16770
2020-07-26,Brazil,Goias,55914,1392,49998,4524
2020-07-26,Colombia,Guainia,14,1,13,0
2020-07-26,Mexico,Guanajuato,18058,857,13813,3388
2020-07-26,Colombia,Guaviare,77,0,43,34
2020-07-26,Mexico,Guerrero,9952,1314,7376,1262
2020-07-26,Mexico,Hidalgo,6237,974,4311,952
2020-07-26,Peru,Huancavelica,1399,33,0,1366
2020-07-26,Peru,Huanuco,5390,182,0,5208
2020-07-26,Colombia,Huila,673,18,367,288
2020-07-26,Peru,Ica,10572,774,0,9798
2020-07-26,Mexico,Jalisco,12121,1411,8726,1984
2020-07-26,Peru,Junin,6511,360,0,6151
2020-07-26,Colombia,La Guajira,1757,103,721,933
2020-07-26,Peru,La Libertad,13897,1262,0,12635
2020-07-26,Peru,Lambayeque,16256,1201,0,15055
2020-07-26,Peru,Lima,200470,8413,0,192057
2020-07-26,Peru,Loreto,10515,542,0,9973
2020-07-26,Chile,Los Lagos,3402,34,2649,719
2020-07-26,Chile,Los Rios,875,13,783,79
2020-07-26,Peru,Madre de Dios,2838,96,0,2742
2020-07-26,Chile,Magallanes,1643,28,1555,60
2020-07-26,Colombia,Magdalena,4927,311,2428,2188
2020-07-26,Brazil,Maranhao,113891,2923,101639,9329
2020-07-26,Brazil,Mato Grosso,43331,1580,24939,16812
2020-07-26,Brazil,Mato Grosso do Sul,21514,305,14899,6310
2020-07-26,Chile,Maule,8574,154,7379,1041
2020-07-26,Colombia,Meta,2256,27,1468,761
2020-07-26,Chile,Metropolitana,252122,7353,237038,7731
2020-07-26,Mexico,Mexico,49894,6129,39105,4660
2020-07-26,Mexico,Michoacan,8976,675,7295,1006
2020-07-26,Brazil,Minas Gerais,112571,2429,83211,26931
2020-07-26,Peru,Moquegua,2287,54,0,2233
2020-07-26,Mexico,Morelos,3858,818,2768,272
2020-07-26,Colombia,Narino,6610,197,3623,2790
2020-07-26,Mexico,Nayarit,3190,341,2239,610
2020-07-26,Colombia,Norte de Santander,1515,59,377,1079
2020-07-26,Chile,Nuble,3377,60,3037,280
2020-07-26,Mexico,Nuevo Leon,15144,924,10248,3972
2020-07-26,Chile,OHiggins,10194,218,8935,1041
2020-07-26,Mexico,Oaxaca,9764,859,7963,942
2020-07-26,Brazil,Para,148463,5716,134665,8082
2020-07-26,Brazil,Paraiba,76153,1698,30587,43868
2020-07-26,Brazil,Parana,67220,1671,29696,35853
2020-07-26,Peru,Pasco,1581,39,0,1542
2020-07-26,Brazil,Pernambuco,88466,6352,65177,16937
2020-07-26,Brazil,Piaui,46044,1243,44533,268
2020-07-26,Peru,Piura,20206,1232,0,18974
2020-07-26,Mexico,Puebla,18590,2205,14286,2099
2020-07-26,Peru,Puno,1576,55,0,1521
2020-07-26,Colombia,Putumayo,532,22,24,486
2020-07-26,Mexico,Queretaro,3317,452,2441,424
2020-07-26,Colombia,Quindio,245,6,189,50
2020-07-26,Mexico,Quintana Roo,7115,913,5007,1195
2020-07-26,Brazil,Rio Grande do Norte,47099,1678,22901,22520
2020-07-26,Brazil,Rio Grande do Sul,59779,1571,50561,7647
2020-07-26,Brazil,Rio de Janeiro,156325,12835,134419,9071
2020-07-26,Colombia,Risaralda,1298,25,621,652
2020-07-26,Brazil,Rondonia,35810,814,22910,12086
2020-07-26,Brazil,Roraima,29829,473,8873,20483
2020-07-26,Colombia,San Andres y Providencia,33,0,27,6
2020-07-26,Mexico,San Luis Potosi,7588,401,4293,2894
2020-07-26,Peru,San Martin,7411,237,0,7174
2020-07-26,Brazil,Santa Catarina,68730,907,57424,10399
2020-07-26,Colombia,Santander,2564,64,901,1599
2020-07-26,Brazil,Sao Paulo,483982,21606,328109,134267
2020-07-26,Brazil,Sergipe,52603,1314,26836,24453
2020-07-26,Mexico,Sinaloa,12285,2030,9470,785
2020-07-26,Mexico,Sonora,16521,1745,13756,1020
2020-07-26,Colombia,Sucre,5119,327,1972,2820
2020-07-26,Mexico,Tabasco,19556,1833,15372,2351
2020-07-26,Peru,Tacna,2250,27,0,2223
2020-07-26,Mexico,Tamaulipas,13371,892,10390,2089
2020-07-26,Chile,Tarapaca,8188,155,7407,626
